Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000130176,CNN1,Gene Expression,0.472687482472145,0.0,0.0,1561,0.9361631249523347,385
ENSG00000118137,APOA1,Gene Expression,0.45929414916364997,0.0,0.0,3791,1.0179249900193443,493
ENSG00000170345,FOS,Gene Expression,0.4573422218953607,0.0,0.0,4051,1.7796029678635408,711
ENSG00000101335,MYL9,Gene Expression,0.4557705648427653,0.0,0.0,9573,5.738309979564687,916
ENSG00000113384,GOLPH3,Gene Expression,0.44846903842716807,0.0,0.0,3102,2.649193433032914,842
ENSG00000142871,CCN1,Gene Expression,0.4451081450821279,0.0,0.0,953,0.7879429544805376,389
ENSG00000123358,NR4A1,Gene Expression,0.43037272717500363,0.0,0.0,3120,1.3976884187618241,662
ENSG00000128016,ZFP36,Gene Expression,0.42998912548926593,0.0,0.0,2623,1.420585690353132,693
ENSG00000163520,FBLN2,Gene Expression,0.4287513353614525,0.0,0.0,614,0.5031178755833982,313
ENSG00000100234,TIMP3,Gene Expression,0.42811181847566826,0.0,0.0,1621,1.0724584042336882,612
ENSG00000099194,SCD,Gene Expression,0.42782883991116527,0.0,0.0,927,0.7320364012905225,437
ENSG00000125820,NKX2-2,Gene Expression,0.42040362098336487,0.0,0.0,1596,1.6047193073297976,617
ENSG00000120129,DUSP1,Gene Expression,0.41597070418704546,0.0,0.0,2172,1.1761508634031785,633
ENSG00000196924,FLNA,Gene Expression,0.41490481529803946,0.0,0.0,5708,3.1791580312976775,806
ENSG00000026025,VIM,Gene Expression,0.41177655449587236,0.0,0.0,3336,2.06847804648839,778
ENSG00000143196,DPT,Gene Expression,0.41112668555139426,0.0,0.0,357,0.3471016499493766,197
ENSG00000167588,GPD1,Gene Expression,0.4034897471116027,0.0,0.0,224,0.26410618101192856,134
ENSG00000011465,DCN,Gene Expression,0.4007774250916024,0.0,0.0,3267,2.2215029813327916,779
ENSG00000138757,G3BP2,Gene Expression,0.39825785053092566,0.0,0.0,3955,2.8364179676115824,862
ENSG00000065534,MYLK,Gene Expression,0.3967019073089602,0.0,0.0,2017,1.1888181811900327,529
ENSG00000135218,CD36,Gene Expression,0.3894871070576856,0.0,0.0,240,0.2606675798562938,149
ENSG00000149591,TAGLN,Gene Expression,0.389261714837918,0.0,0.0,4743,2.7335363136678676,760
ENSG00000182253,SYNM,Gene Expression,0.38889724855618774,0.0,0.0,850,0.4864447026466491,272
ENSG00000107796,ACTA2,Gene Expression,0.38722562461388826,0.0,0.0,6242,3.4842095855799085,840
ENSG00000167676,PLIN4,Gene Expression,0.37664140238394417,0.0,0.0,271,0.3032219726122581,142
ENSG00000004776,HSPB6,Gene Expression,0.36928096024246326,0.0,0.0,1249,0.805161343823071,495
ENSG00000143369,ECM1,Gene Expression,0.36724142088075756,0.0,0.0,11647,3.6134928717784867,871
ENSG00000107317,PTGDS,Gene Expression,0.36610051674820504,0.0,0.0,477,0.4443729462026312,223
ENSG00000206172,HBA1,Gene Expression,0.36603982060009016,0.0,0.0,159,0.19887376213400998,72
ENSG00000005249,PRKAR2B,Gene Expression,0.36508991809056385,0.0,0.0,281,0.3398913243304465,192
ENSG00000108848,LUC7L3,Gene Expression,0.3634810091937724,0.0,0.0,3254,2.701596901946495,862
ENSG00000076555,ACACB,Gene Expression,0.36169837213443967,0.0,0.0,412,0.309870813021624,278
ENSG00000233041,PHGR1,Gene Expression,0.35959219571912243,0.0,0.0,8949,2.9173502024549953,834
ENSG00000143878,RHOB,Gene Expression,0.35106808264256795,0.0,0.0,2104,1.2125332109890268,652
ENSG00000172403,SYNPO2,Gene Expression,0.35010329302838306,0.0,0.0,1544,0.9947898043077895,508
ENSG00000145423,SFRP2,Gene Expression,0.3488912144963723,0.0,0.0,272,0.2685629206404548,167
ENSG00000211592,IGKC,Gene Expression,0.34800426320001143,0.0,0.0,481,0.8981288733405369,158
ENSG00000109846,CRYAB,Gene Expression,0.34406766196555405,0.0,0.0,720,0.5380462282633438,357
ENSG00000125740,FOSB,Gene Expression,0.3431173021368872,0.0,0.0,503,0.4641822236306138,233
ENSG00000118271,TTR,Gene Expression,0.3406103499819612,0.0,0.0,12801,4.569423173823917,933
ENSG00000120738,EGR1,Gene Expression,0.3379089431220165,0.0,0.0,3699,1.537340577320252,749
ENSG00000159388,BTG2,Gene Expression,0.3372547922766649,0.0,0.0,4068,1.4473320088802606,716
ENSG00000140416,TPM1,Gene Expression,0.33434315464719583,0.0,0.0,4828,2.6644796022086954,818
ENSG00000130203,APOE,Gene Expression,0.3335692116284989,0.0,0.0,1129,0.6539903477048381,492
ENSG00000125730,C3,Gene Expression,0.33348960369839964,0.0,0.0,684,0.4523780207292641,299
ENSG00000164692,COL1A2,Gene Expression,0.33334542665292777,0.0,0.0,4277,3.1153472884196303,839
ENSG00000080824,HSP90AA1,Gene Expression,0.33086786464621276,0.0,0.0,8585,2.9206510804452748,875
ENSG00000075624,ACTB,Gene Expression,0.33034037845398484,0.0,0.0,4117,2.2802397135830677,822
ENSG00000245848,CEBPA,Gene Expression,0.3298193172340381,0.0,0.0,198,0.17604978578484248,160
ENSG00000189430,NCR1,Gene Expression,0.3294662329928533,0.0,0.0,737,0.21350601764163676,246
ENSG00000159403,C1R,Gene Expression,0.3284922972259031,0.0,0.0,2684,1.8550431715426792,743
ENSG00000107562,CXCL12,Gene Expression,0.3273225122190183,0.0,0.0,358,0.2708921555344178,239
ENSG00000163815,CLEC3B,Gene Expression,0.3261827004481717,0.0,0.0,589,0.5400844356988591,336
ENSG00000106538,RARRES2,Gene Expression,0.31909242317214653,0.0,0.0,612,0.4623013434393005,348
ENSG00000163497,FEV,Gene Expression,0.316358510483422,0.0,0.0,2967,1.7561881068990544,706
ENSG00000166959,MS4A8,Gene Expression,0.31372822154160585,0.0,0.0,9265,3.22384490415016,872
ENSG00000170296,GABARAP,Gene Expression,0.31063160754197505,0.0,0.0,6813,4.176527302637943,977
ENSG00000152932,RAB3C,Gene Expression,0.30945522365109523,0.0,0.0,6644,2.1391572600366806,776
ENSG00000168542,COL3A1,Gene Expression,0.30825938229727967,0.0,0.0,4067,2.18115867120924,731
ENSG00000166923,GREM1,Gene Expression,0.30769927809088926,0.0,0.0,1135,0.8092658034607284,423
ENSG00000079435,LIPE,Gene Expression,0.30515300088957603,0.0,0.0,166,0.16563086266258512,123
ENSG00000167996,FTH1,Gene Expression,0.3042203439415882,0.0,0.0,5516,2.9967387965478736,913
ENSG00000178988,MRFAP1L1,Gene Expression,0.3034795107121523,0.0,0.0,2810,2.1327723502798572,795
ENSG00000129167,TPH1,Gene Expression,0.30312196387082346,0.0,0.0,10422,3.5865979531173853,880
ENSG00000126254,RBM42,Gene Expression,0.30148638377341236,0.0,0.0,1322,1.243795703462902,619
ENSG00000177606,JUN,Gene Expression,0.29949383726637296,0.0,0.0,382,0.2659721657533956,254
ENSG00000124942,AHNAK,Gene Expression,0.2984698896849112,0.0,0.0,1624,0.9674282877010073,624
ENSG00000168477,TNXB,Gene Expression,0.2983152193238064,0.0,0.0,1395,0.9926454153193384,545
ENSG00000198300,PEG3,Gene Expression,0.29739475569690316,0.0,0.0,1803,0.6637302272869864,537
ENSG00000036565,SLC18A1,Gene Expression,0.29684045058980474,0.0,0.0,6689,2.296002159244403,797
ENSG00000113140,SPARC,Gene Expression,0.29229545022747816,0.0,0.0,3147,1.4004140005066108,707
ENSG00000112936,C7,Gene Expression,0.28972754445232435,0.0,0.0,1122,0.5702135970345654,438
ENSG00000169994,MYO7B,Gene Expression,0.28928130016892584,0.0,0.0,656,0.6424323245839396,378
ENSG00000130592,LSP1,Gene Expression,0.289234178067715,0.0,0.0,265,0.2380720362072398,189
ENSG00000122786,CALD1,Gene Expression,0.28471952173440873,0.0,0.0,3366,1.5830170817389846,734
ENSG00000120049,KCNIP2,Gene Expression,0.2839119029460671,0.0,0.0,240,0.24076918429299704,156
ENSG00000135821,GLUL,Gene Expression,0.28324433664671506,0.0,0.0,2055,1.0799930565387472,665
ENSG00000089199,CHGB,Gene Expression,0.2827545390869243,0.0,0.0,15018,5.344455224088362,979
ENSG00000109072,VTN,Gene Expression,0.28191639225803894,0.0,0.0,2221,0.6221233264210357,477
ENSG00000183963,SMTN,Gene Expression,0.2754777223101519,0.0,0.0,871,0.448697651768005,381
ENSG00000006128,TAC1,Gene Expression,0.27473920786868694,0.0,0.0,2978,0.9404485682346122,569
ENSG00000054356,PTPRN,Gene Expression,0.2746981659300132,0.0,0.0,3630,1.184064337825415,634
ENSG00000076554,TPD52,Gene Expression,0.2745254701987365,0.0,0.0,3862,1.4171181814659712,698
ENSG00000175426,PCSK1,Gene Expression,0.272258731465877,0.0,0.0,10412,3.5291003006581927,885
ENSG00000198734,F5,Gene Expression,0.2711006572635502,0.0,0.0,3175,1.1450034840341798,655
ENSG00000101447,FAM83D,Gene Expression,0.2703367297654093,0.0,0.0,233,0.13183605433522472,125
ENSG00000168079,SCARA5,Gene Expression,0.27031196639508925,0.0,0.0,113,0.11492234865957457,75
ENSG00000095637,SORBS1,Gene Expression,0.269715898579568,0.0,0.0,1067,0.6855190487631276,495
ENSG00000166482,MFAP4,Gene Expression,0.2696154948577622,0.0,0.0,720,0.5712154477737971,398
ENSG00000087086,FTL,Gene Expression,0.26919621287796985,0.0,0.0,4964,2.8619768027753656,894
ENSG00000177469,CAVIN1,Gene Expression,0.26722927021416454,0.0,0.0,2337,1.379368535676925,677
ENSG00000172586,CHCHD1,Gene Expression,0.2670446003094142,0.0,0.0,1111,0.9048652346350519,533
ENSG00000104327,CALB1,Gene Expression,0.26643229813814523,0.0,0.0,782,0.19609432204203472,282
ENSG00000176046,NUPR1,Gene Expression,0.26627411659246475,0.0,0.0,779,0.5294176724658458,433
ENSG00000108821,COL1A1,Gene Expression,0.2631372777029597,0.0,0.0,1590,0.7836278780694406,519
ENSG00000176771,NCKAP5,Gene Expression,0.2621948205050524,0.0,0.0,3071,1.1680171079184933,667
ENSG00000187479,C11orf96,Gene Expression,0.26086453931560155,0.0,0.0,780,0.4881692279266791,379
ENSG00000133800,LYVE1,Gene Expression,0.2595555712111678,0.0,0.0,254,0.2359962901736608,161
ENSG00000189129,PLAC9,Gene Expression,0.2594999698739644,0.0,0.0,204,0.1577614638199092,153
ENSG00000178695,KCTD12,Gene Expression,0.2594726820615229,0.0,0.0,11937,4.120358015715409,948
ENSG00000063046,EIF4B,Gene Expression,0.2592657801680417,0.0,0.0,6636,2.916541875762464,896
ENSG00000181092,ADIPOQ,Gene Expression,0.2568925906996914,0.0,0.0,132,0.16683973206142774,79
ENSG00000175445,LPL,Gene Expression,0.25671246284388455,0.0,0.0,199,0.15049376603329648,160
ENSG00000087245,MMP2,Gene Expression,0.2567101910623145,0.0,0.0,501,0.38257128255748185,268
ENSG00000154734,ADAMTS1,Gene Expression,0.25664248049282556,0.0,0.0,742,0.4487892712800253,362
ENSG00000126709,IFI6,Gene Expression,0.25578223873878914,0.0,0.0,1520,1.0537150255553749,584
ENSG00000177666,PNPLA2,Gene Expression,0.2539859225829735,0.0,0.0,1206,0.8706891072270009,578
ENSG00000170421,KRT8,Gene Expression,0.25219021751635806,0.0,0.0,8356,2.7948559059564357,857
ENSG00000087460,GNAS,Gene Expression,0.2516412918968785,0.0,0.0,6773,2.844862738808506,886
ENSG00000175756,AURKAIP1,Gene Expression,0.2513567494068944,0.0,0.0,2044,1.483296701926443,716
ENSG00000143153,ATP1B1,Gene Expression,0.250518625813679,0.0,0.0,2752,0.8554990252897149,594
ENSG00000152583,SPARCL1,Gene Expression,0.24990438875660592,0.0,0.0,1173,0.6117756069631113,498
ENSG00000129538,RNASE1,Gene Expression,0.24863383161182853,0.0,0.0,530,0.4297562591534969,310
ENSG00000154553,PDLIM3,Gene Expression,0.24497193433654113,0.0,0.0,882,0.5556622364469247,405
ENSG00000196937,FAM3C,Gene Expression,0.24364394042440332,0.0,0.0,2187,0.8086877841928799,605
ENSG00000159335,PTMS,Gene Expression,0.24350275187271087,0.0,0.0,9719,3.6023138496020266,917
ENSG00000142173,COL6A2,Gene Expression,0.2426848784978421,0.0,0.0,1737,1.0405686008283033,599
ENSG00000106211,HSPB1,Gene Expression,0.2425494289023669,0.0,0.0,4363,2.0610904523711024,818
ENSG00000109971,HSPA8,Gene Expression,0.2418043600475732,0.0,0.0,4910,1.858983674023668,813
ENSG00000064205,CCN5,Gene Expression,0.24105663378880304,0.0,0.0,164,0.14325003449586812,118
ENSG00000008394,MGST1,Gene Expression,0.2395872840047892,0.0,0.0,74,0.0899697201625387,63
ENSG00000135862,LAMC1,Gene Expression,0.23894723904365395,0.0,0.0,599,0.41568344998467704,358
ENSG00000184347,SLIT3,Gene Expression,0.2383656584700979,0.0,0.0,548,0.29887114091331884,338
ENSG00000077157,PPP1R12B,Gene Expression,0.2380010739033651,0.0,0.0,1255,0.7034755735379389,531
ENSG00000141753,IGFBP4,Gene Expression,0.23743099517952065,0.0,0.0,775,0.5472536317244158,416
ENSG00000035862,TIMP2,Gene Expression,0.23700219061150501,0.0,0.0,1578,0.969085080521574,614
ENSG00000170745,KCNS3,Gene Expression,0.23588621860341144,0.0,0.0,2199,0.747443075010364,578
ENSG00000104870,FCGRT,Gene Expression,0.23563300249324906,0.0,0.0,2286,2.0858115621690003,818
ENSG00000115414,FN1,Gene Expression,0.23485747203834814,0.0,0.0,1224,0.6242417124022308,483
ENSG00000109062,SLC9A3R1,Gene Expression,0.2328882608179552,0.0,0.0,1949,0.5962214295530983,482
ENSG00000099834,CDHR5,Gene Expression,0.232570492607097,0.0,0.0,7101,2.6135237456053177,819
ENSG00000221983,UBA52,Gene Expression,0.232360562236982,0.0,0.0,7420,3.384273491021558,929
ENSG00000163430,FSTL1,Gene Expression,0.23209630258744593,0.0,0.0,1066,0.6485065353968176,491
ENSG00000152518,ZFP36L2,Gene Expression,0.23204333992930554,0.0,0.0,2741,1.143104846585178,693
ENSG00000101955,SRPX,Gene Expression,0.23112803580924693,0.0,0.0,245,0.17162532688883003,175
ENSG00000113407,TARS,Gene Expression,0.22988089620486218,0.0,0.0,905,0.7716188089218458,485
ENSG00000163453,IGFBP7,Gene Expression,0.22918292835105422,0.0,0.0,10373,4.83327591138478,952
ENSG00000167658,EEF2,Gene Expression,0.2287359992807112,0.0,0.0,9909,4.956581690051392,989
ENSG00000106258,CYP3A5,Gene Expression,0.22799530847929067,0.0,0.0,4614,1.8626782238966664,771
ENSG00000167671,UBXN6,Gene Expression,0.2278932724787774,0.0,0.0,1682,1.313772835668833,677
ENSG00000136997,MYC,Gene Expression,0.22558643106981768,0.0,0.0,373,0.25366969426825553,244
ENSG00000090006,LTBP4,Gene Expression,0.2250080520350064,0.0,0.0,2786,1.5817367424903697,756
ENSG00000171223,JUNB,Gene Expression,0.22437696117174155,0.0,0.0,2723,0.9441893206407017,615
ENSG00000109472,CPE,Gene Expression,0.2239187822768832,0.0,0.0,4867,1.8789105406785591,769
ENSG00000169710,FASN,Gene Expression,0.2228904929507257,0.0,0.0,411,0.3158393771956086,283
ENSG00000119888,EPCAM,Gene Expression,0.22191363922052265,0.0,0.0,2987,0.9908429266812068,632
ENSG00000167969,ECI1,Gene Expression,0.22189588601919213,0.0,0.0,1300,1.0206166611352994,575
ENSG00000118898,PPL,Gene Expression,0.22135531069962422,0.0,0.0,2468,0.7491817320280661,547
ENSG00000151552,QDPR,Gene Expression,0.22116603949400404,0.0,0.0,4704,1.8180171344010616,768
ENSG00000124107,SLPI,Gene Expression,0.21990622674865742,0.0,0.0,97,0.1026383383940601,77
ENSG00000106624,AEBP1,Gene Expression,0.21920292800929692,0.0,0.0,1992,1.1272584188968773,622
ENSG00000142089,IFITM3,Gene Expression,0.21886789967718911,0.0,0.0,1520,0.8783938061373189,591
ENSG00000110651,CD81,Gene Expression,0.21872400429389688,0.0,0.0,2426,1.1974831026654063,728
ENSG00000132386,SERPINF1,Gene Expression,0.21799454460270534,0.0,0.0,435,0.28925969515923966,296
ENSG00000130675,MNX1,Gene Expression,0.21784220465631876,0.0,0.0,3698,1.1462794260021747,642
ENSG00000160180,TFF3,Gene Expression,0.21721862112798213,0.0,0.0,964,0.32855834483903473,353
ENSG00000095752,IL11,Gene Expression,0.21714869136156104,0.0,0.0,24,0.022518195566960362,20
ENSG00000197530,MIB2,Gene Expression,0.21653801399702985,0.0,0.0,985,0.8925644355344181,540
ENSG00000129514,FOXA1,Gene Expression,0.2161103868524283,0.0,0.0,2663,0.8817193898772193,584
ENSG00000162545,CAMK2N1,Gene Expression,0.21572557519490268,0.0,0.0,3283,1.1373012553699215,661
ENSG00000151320,AKAP6,Gene Expression,0.21471375039491084,0.0,0.0,3711,1.767214510953374,772
ENSG00000078399,HOXA9,Gene Expression,0.21259430764924414,0.0,0.0,380,0.44360986744766384,277
ENSG00000163499,CRYBA2,Gene Expression,0.21230081836810658,0.0,0.0,2218,0.6961136003306103,517
ENSG00000197253,TPSB2,Gene Expression,0.21167656635953125,0.0,0.0,258,0.24540028268445155,126
ENSG00000102871,TRADD,Gene Expression,0.21141181987356983,0.0,0.0,318,0.40881686167326214,256
ENSG00000137731,FXYD2,Gene Expression,0.21135559997057307,0.0,0.0,1488,0.4504647315707097,442
ENSG00000115541,HSPE1,Gene Expression,0.21134124928176926,0.0,0.0,2803,0.9549827640204385,643
ENSG00000139329,LUM,Gene Expression,0.21121392051175863,0.0,0.0,568,0.3555073359152432,323
ENSG00000204922,UQCC3,Gene Expression,0.21079181281718223,0.0,0.0,805,0.685354381087933,471
ENSG00000011028,MRC2,Gene Expression,0.20957615387464168,0.0,0.0,313,0.2321511712562834,218
ENSG00000010404,IDS,Gene Expression,0.2091558286762405,0.0,0.0,5928,2.413256756822952,856
ENSG00000109654,TRIM2,Gene Expression,0.20846415450489825,0.0,0.0,3604,1.251299613408722,674
ENSG00000010310,GIPR,Gene Expression,0.20810885237969387,0.0,0.0,2913,1.017195800524958,632
ENSG00000102265,TIMP1,Gene Expression,0.20720500252325164,0.0,0.0,4238,1.5613929318576842,759
ENSG00000117862,TXNDC12,Gene Expression,0.2067873484171286,0.0,0.0,713,0.6471627435925228,446
ENSG00000168497,CAVIN2,Gene Expression,0.20649138855304408,0.0,0.0,749,0.4809971172773307,387
ENSG00000163618,CADPS,Gene Expression,0.20593544439166464,0.0,0.0,3845,1.3004191932579432,674
ENSG00000250799,PRODH2,Gene Expression,0.20550724629356873,0.0,0.0,2196,0.6671696657193359,528
ENSG00000124172,ATP5F1E,Gene Expression,0.20538761076259954,0.0,0.0,5442,1.9234979859374188,801
ENSG00000134287,ARF3,Gene Expression,0.20397726696401416,0.0,0.0,3007,2.0732577299382355,814
ENSG00000076706,MCAM,Gene Expression,0.203551971180451,0.0,0.0,759,0.4827712013893531,403
ENSG00000072163,LIMS2,Gene Expression,0.20354289350950355,0.0,0.0,753,0.4675922181553381,396
ENSG00000013293,SLC7A14,Gene Expression,0.20297221927808382,0.0,0.0,1129,0.3069653370724764,380
ENSG00000068078,FGFR3,Gene Expression,0.202928660459464,0.0,0.0,1747,0.5163667452518559,468
ENSG00000170525,PFKFB3,Gene Expression,0.202860789179147,0.0,0.0,250,0.23388442391628061,168
ENSG00000175130,MARCKSL1,Gene Expression,0.2014756419746749,0.0,0.0,3683,1.217611985826331,674
ENSG00000181541,MAB21L2,Gene Expression,0.20124448407602968,0.0,0.0,216,0.1476035657300128,155
ENSG00000181031,RPH3AL,Gene Expression,0.1997911004604123,0.0,0.0,5234,2.0828164634944986,785
ENSG00000166922,SCG5,Gene Expression,0.1997065581526498,0.0,0.0,3021,1.071583501151072,632
ENSG00000162761,LMX1A,Gene Expression,0.19935547861167643,0.0,0.0,2798,1.0256037619857545,628
ENSG00000166710,B2M,Gene Expression,0.1990645972783703,0.0,0.0,6765,3.0382074538469945,917
ENSG00000104936,DMPK,Gene Expression,0.19840702220864237,0.0,0.0,870,0.41226342139132455,445
ENSG00000277443,MARCKS,Gene Expression,0.1981705035075223,0.0,0.0,4168,1.4291074659523615,721
ENSG00000102317,RBM3,Gene Expression,0.19808788740818478,0.0,0.0,3624,1.4300406193565784,758
ENSG00000149218,ENDOD1,Gene Expression,0.19771986874776765,0.0,0.0,3915,1.2769668731259285,695
ENSG00000182718,ANXA2,Gene Expression,0.19712117763614945,0.0,0.0,471,0.36722882003087576,305
ENSG00000276409,CCL14,Gene Expression,0.19699950977450434,0.0,0.0,245,0.18535891106557964,156
ENSG00000167779,IGFBP6,Gene Expression,0.19656130586540996,0.0,0.0,893,0.5772437262722941,456
ENSG00000041982,TNC,Gene Expression,0.19653780474755342,0.0,0.0,610,0.495522621352376,333
ENSG00000265972,TXNIP,Gene Expression,0.19634241181492978,0.0,0.0,1824,0.771883325112897,605
ENSG00000106261,ZKSCAN1,Gene Expression,0.1960807290298058,0.0,0.0,2853,0.9590909633266224,628
ENSG00000160870,CYP3A7,Gene Expression,0.19589250400617303,0.0,0.0,1365,0.3934121410663144,443
ENSG00000196923,PDLIM7,Gene Expression,0.1954774412807771,0.0,0.0,701,0.33406979435668943,356
ENSG00000166147,FBN1,Gene Expression,0.19522731866769033,0.0,0.0,915,0.5597954713893126,459
ENSG00000266714,MYO15B,Gene Expression,0.1952056013685726,0.0,0.0,3348,1.1094386722032035,663
ENSG00000165269,AQP7,Gene Expression,0.19479355724583822,0.0,0.0,302,0.2139427381040084,221
ENSG00000100097,LGALS1,Gene Expression,0.194684559589405,0.0,0.0,775,0.4998023689876875,428
ENSG00000109610,SOD3,Gene Expression,0.1940913637746127,0.0,0.0,1224,0.7210970821110121,520
ENSG00000072832,CRMP1,Gene Expression,0.1936596296399437,0.0,0.0,1284,0.3880335832309514,443
ENSG00000151726,ACSL1,Gene Expression,0.19357625439933035,0.0,0.0,1145,0.519654647790985,519
ENSG00000141505,ASGR1,Gene Expression,0.19317225018592563,0.0,0.0,3386,1.1007170705622997,624
ENSG00000096384,HSP90AB1,Gene Expression,0.1928646563306233,0.0,0.0,3322,1.2241570977742622,719
ENSG00000125851,PCSK2,Gene Expression,0.19280856228734108,0.0,0.0,2384,0.7633538601705255,548
ENSG00000189058,APOD,Gene Expression,0.1926652426143787,0.0,0.0,2381,1.09021770337703,665
ENSG00000156976,EIF4A2,Gene Expression,0.19254869517977996,0.0,0.0,4441,1.9412006709283791,816
ENSG00000177459,ERICH5,Gene Expression,0.1911820188170304,0.0,0.0,3435,1.2887652520440118,689
ENSG00000116473,RAP1A,Gene Expression,0.19102755978803063,0.0,0.0,2482,0.8387375520993782,608
ENSG00000163431,LMOD1,Gene Expression,0.19046952543098372,0.0,0.0,624,0.4185069206682696,340
ENSG00000101439,CST3,Gene Expression,0.1902201690235195,0.0,0.0,4128,1.6062285265242098,774
ENSG00000145920,CPLX2,Gene Expression,0.18966630432838902,0.0,0.0,2058,0.6411195705102316,524
ENSG00000145730,PAM,Gene Expression,0.18930219955884678,0.0,0.0,4638,1.8300471684190005,779
ENSG00000110492,MDK,Gene Expression,0.18925516307789947,0.0,0.0,894,0.2600521754681652,361
ENSG00000103024,NME3,Gene Expression,0.18889238250240126,0.0,0.0,1542,1.0250010021252738,606
ENSG00000171476,HOPX,Gene Expression,0.18859989148021924,0.0,0.0,2428,0.8732036269660245,614
ENSG00000110799,VWF,Gene Expression,0.18767702377290651,0.0,0.0,802,0.5233569584007203,370
ENSG00000183036,PCP4,Gene Expression,0.18706321523777591,0.0,0.0,27,0.008842855139762334,15
ENSG00000118526,TCF21,Gene Expression,0.18687015152577377,0.0,0.0,515,0.6250325956310356,324
ENSG00000135549,PKIB,Gene Expression,0.18682947074594852,0.0,0.0,1883,0.621867648612549,523
ENSG00000150625,GPM6A,Gene Expression,0.18651775767967455,0.0,0.0,1308,0.4993111265059043,469
ENSG00000101191,DIDO1,Gene Expression,0.18632979981016984,0.0,0.0,1714,1.2384003873220981,660
ENSG00000067560,RHOA,Gene Expression,0.18632078536153596,0.0,0.0,3986,1.7459703637726591,808
ENSG00000145936,KCNMB1,Gene Expression,0.18630581766370133,0.0,0.0,183,0.10545952901477613,125
ENSG00000070756,PABPC1,Gene Expression,0.18630458351489262,0.0,0.0,4403,2.1715667564595584,853
ENSG00000182326,C1S,Gene Expression,0.18626143490254535,0.0,0.0,626,0.4170602214057595,356
ENSG00000170315,UBB,Gene Expression,0.1860175540900279,0.0,0.0,2799,1.135403690864488,703
ENSG00000079308,TNS1,Gene Expression,0.1854994670638435,0.0,0.0,1072,0.6689453768135281,478
ENSG00000112769,LAMA4,Gene Expression,0.18535070210639412,0.0,0.0,653,0.4035208748230023,392
ENSG00000172428,COPS9,Gene Expression,0.1848020852384018,0.0,0.0,1094,0.9433259862613296,580
ENSG00000102401,ARMCX3,Gene Expression,0.18433784192639802,0.0,0.0,1002,0.80063101224412,547
ENSG00000138207,RBP4,Gene Expression,0.18431755171349695,0.0,0.0,61,0.07859099147371873,50
ENSG00000105974,CAV1,Gene Expression,0.1830334826419206,0.0,0.0,310,0.19324636737755305,216
ENSG00000137801,THBS1,Gene Expression,0.18250187940012896,0.0,0.0,560,0.35423729033122253,327
ENSG00000135447,PPP1R1A,Gene Expression,0.18242072369657558,0.0,0.0,826,0.34186026584335677,379
ENSG00000102109,PCSK1N,Gene Expression,0.18166645520705962,0.0,0.0,3470,1.3926436024399769,701
ENSG00000160862,AZGP1,Gene Expression,0.18156995664829637,0.0,0.0,958,0.2776438511850034,372
ENSG00000185650,ZFP36L1,Gene Expression,0.18081213546443592,0.0,0.0,430,0.2752710988362213,279
ENSG00000156920,ADGRG4,Gene Expression,0.1805293242392276,0.0,0.0,1195,0.3508165046375344,405
ENSG00000173821,RNF213,Gene Expression,0.18007283362067647,0.0,0.0,1187,0.9364703463147626,581
