Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000125740,FOSB,Gene Expression,0.7062287784619095,0.0,0.0,1976,2.105857418670827,326
ENSG00000129167,TPH1,Gene Expression,0.7057176090048385,0.0,0.0,25378,15.115455891046278,906
ENSG00000127324,TSPAN8,Gene Expression,0.7052935323639032,0.0,0.0,4201,3.488637963761672,505
ENSG00000110245,APOC3,Gene Expression,0.705143456978129,0.0,0.0,2198,1.851948976731428,397
ENSG00000172403,SYNPO2,Gene Expression,0.7042740394733763,0.0,0.0,7391,8.280175015232132,805
ENSG00000084674,APOB,Gene Expression,0.7018575431207056,0.0,0.0,10691,9.021512796955324,678
ENSG00000164822,DEFA6,Gene Expression,0.7008023651641472,0.0,0.0,19148,27.56988592621414,846
ENSG00000198467,TPM2,Gene Expression,0.6994491642816446,0.0,0.0,18379,21.965165508635334,952
ENSG00000120738,EGR1,Gene Expression,0.697405981095021,0.0,0.0,5868,5.0611753650142255,737
ENSG00000145384,FABP2,Gene Expression,0.6961845275513662,0.0,0.0,2558,1.9563201770501568,361
ENSG00000205358,MT1H,Gene Expression,0.6961052278219733,0.0,0.0,2245,1.8095281460445134,451
ENSG00000065534,MYLK,Gene Expression,0.6947534737671142,0.0,0.0,8128,8.885204375240143,840
ENSG00000174358,SLC6A19,Gene Expression,0.6924781394446229,0.0,0.0,2933,2.4228226557112382,421
ENSG00000079308,TNS1,Gene Expression,0.6908694291718506,0.0,0.0,4130,4.731760854100712,722
ENSG00000178695,KCTD12,Gene Expression,0.6884943595368049,0.0,0.0,23353,16.327456970405365,938
ENSG00000196924,FLNA,Gene Expression,0.6845093526211043,0.0,0.0,21629,24.68941210163101,937
ENSG00000167644,C19orf33,Gene Expression,0.6836907683063148,0.0,0.0,3163,2.4785180232401194,502
ENSG00000125144,MT1G,Gene Expression,0.6824408096138134,0.0,0.0,14423,11.954910310114677,903
ENSG00000101447,FAM83D,Gene Expression,0.6817715021959462,0.0,0.0,1560,1.7917691930593251,357
ENSG00000196549,MME,Gene Expression,0.680511833667633,0.0,0.0,1773,1.4118167446015972,327
ENSG00000162896,PIGR,Gene Expression,0.679493728730061,0.0,0.0,8629,6.849047612030096,644
ENSG00000123358,NR4A1,Gene Expression,0.6771914377040917,0.0,0.0,4502,4.383061174804792,727
ENSG00000170345,FOS,Gene Expression,0.6753197142083528,0.0,0.0,8768,7.969870631707146,884
ENSG00000131482,G6PC,Gene Expression,0.671488665821165,0.0,0.0,1402,1.119823455740339,292
ENSG00000115386,REG1A,Gene Expression,0.6699168074506232,0.0,0.0,4574,5.037710454328047,466
ENSG00000122786,CALD1,Gene Expression,0.6690824180247416,0.0,0.0,8323,7.961681983755367,852
ENSG00000163803,PLB1,Gene Expression,0.667917882662496,0.0,0.0,1284,1.1402947202320959,289
ENSG00000148671,ADIRF,Gene Expression,0.6677415422261029,0.0,0.0,6789,6.064788844176225,824
ENSG00000211895,IGHA1,Gene Expression,0.6669195928956875,0.0,0.0,32659,25.228363532609183,878
ENSG00000171431,KRT20,Gene Expression,0.6663285737039496,0.0,0.0,5099,3.726966656189547,509
ENSG00000175426,PCSK1,Gene Expression,0.6624399600502068,0.0,0.0,15105,8.892106003244418,828
ENSG00000100170,SLC5A1,Gene Expression,0.660495893025344,0.0,0.0,8215,6.289367125705025,709
ENSG00000172689,MS4A10,Gene Expression,0.657108970924454,0.0,0.0,1304,0.9957025322520517,297
ENSG00000138075,ABCG5,Gene Expression,0.6523904712990896,0.0,0.0,1259,0.9984794835147227,279
ENSG00000171223,JUNB,Gene Expression,0.6522545826989841,0.0,0.0,6357,5.619408074425842,805
ENSG00000140416,TPM1,Gene Expression,0.6512087476876154,0.0,0.0,13744,14.272890100842652,949
ENSG00000091138,SLC26A3,Gene Expression,0.6502754233885737,0.0,0.0,1168,0.8856307478434463,266
ENSG00000162482,AKR7A3,Gene Expression,0.6498008860252255,0.0,0.0,2686,2.0532923281803463,484
ENSG00000163362,INAVA,Gene Expression,0.6492486928157285,0.0,0.0,1271,1.0777053620901424,312
ENSG00000060566,CREB3L3,Gene Expression,0.6479479372126918,0.0,0.0,1930,1.5371138725544842,367
ENSG00000118523,CCN2,Gene Expression,0.6438819108322964,0.0,0.0,7482,8.3755941747848,902
ENSG00000143878,RHOB,Gene Expression,0.6436632610463541,0.0,0.0,5916,6.355490304885568,857
ENSG00000174992,ZG16,Gene Expression,0.6435879181492933,0.0,0.0,2097,1.7949295843258217,384
ENSG00000124253,PCK1,Gene Expression,0.6401197649118231,0.0,0.0,3581,2.635152251468196,550
ENSG00000156222,SLC28A1,Gene Expression,0.6386086016122869,0.0,0.0,1377,1.129282677332448,302
ENSG00000113303,BTNL8,Gene Expression,0.6385125380074035,0.0,0.0,1671,1.3368559441815961,359
ENSG00000177469,CAVIN1,Gene Expression,0.6380214589510544,0.0,0.0,5652,6.500482813686668,835
ENSG00000233041,PHGR1,Gene Expression,0.6357148156001061,0.0,0.0,52090,36.61072212069553,973
ENSG00000197766,CFD,Gene Expression,0.6352532699798173,0.0,0.0,3042,4.289869220572003,591
ENSG00000152932,RAB3C,Gene Expression,0.6350839670266434,0.0,0.0,9038,5.245442939664293,750
ENSG00000143369,ECM1,Gene Expression,0.6349196850444765,0.0,0.0,9766,6.320958178979284,806
ENSG00000165140,FBP1,Gene Expression,0.634638245745533,0.0,0.0,5876,4.594862077642585,728
ENSG00000148180,GSN,Gene Expression,0.6344944644789816,0.0,0.0,12513,14.054176712170175,949
ENSG00000138792,ENPEP,Gene Expression,0.6331320875662039,0.0,0.0,2188,1.786481864105883,395
ENSG00000183963,SMTN,Gene Expression,0.6327793594939749,0.0,0.0,4473,4.963970343928313,815
ENSG00000150991,UBC,Gene Expression,0.6326205806866557,0.0,0.0,133385,109.77010336962155,979
ENSG00000128591,FLNC,Gene Expression,0.6289377747856196,0.0,0.0,1316,1.540066398281502,400
ENSG00000159640,ACE,Gene Expression,0.6277576498645256,0.0,0.0,10086,7.851379036069709,831
ENSG00000129116,PALLD,Gene Expression,0.627391074248867,0.0,0.0,1960,2.234513361743202,617
ENSG00000167996,FTH1,Gene Expression,0.6256254875753324,0.0,0.0,26364,21.89700178479769,975
ENSG00000054356,PTPRN,Gene Expression,0.6236444986659697,0.0,0.0,6294,3.580027512260301,664
ENSG00000109472,CPE,Gene Expression,0.6234208733843806,0.0,0.0,10518,6.405484980137681,825
ENSG00000059915,PSD,Gene Expression,0.6234193819039372,0.0,0.0,2344,1.948030666960439,592
ENSG00000168903,BTNL3,Gene Expression,0.6230628880727677,0.0,0.0,1617,1.297147989225797,348
ENSG00000036565,SLC18A1,Gene Expression,0.6228719023937854,0.0,0.0,9136,5.311968419185702,756
ENSG00000132465,JCHAIN,Gene Expression,0.6204349396077943,0.0,0.0,13117,11.335040379453169,711
ENSG00000188611,ASAH2,Gene Expression,0.6187448503721225,0.0,0.0,427,0.37085231680530534,167
ENSG00000166165,CKB,Gene Expression,0.618435644930338,0.0,0.0,5648,4.4231487626926524,769
ENSG00000006128,TAC1,Gene Expression,0.617445427018188,0.0,0.0,9440,5.935765393314036,773
ENSG00000163497,FEV,Gene Expression,0.6167180830581074,0.0,0.0,6353,4.937924059731124,736
ENSG00000143196,DPT,Gene Expression,0.6160773254327359,0.0,0.0,1469,1.7718943589460625,431
ENSG00000102109,PCSK1N,Gene Expression,0.6146975414280247,0.0,0.0,6978,4.773409262701753,738
ENSG00000166126,AMN,Gene Expression,0.6142409151259043,0.0,0.0,2540,2.0522586641755307,471
ENSG00000133313,CNDP2,Gene Expression,0.6121374319672005,0.0,0.0,5479,4.407795460449848,791
ENSG00000232070,TMEM253,Gene Expression,0.6114961079865401,0.0,0.0,1130,0.9016482216125576,304
ENSG00000145730,PAM,Gene Expression,0.6113531083613479,0.0,0.0,8805,5.283511883192715,812
ENSG00000213996,TM6SF2,Gene Expression,0.6109789999044972,0.0,0.0,1502,1.1882603771237517,354
ENSG00000188257,PLA2G2A,Gene Expression,0.6107465323723134,0.0,0.0,2634,3.7351467558198514,400
ENSG00000095637,SORBS1,Gene Expression,0.6094360995730091,0.0,0.0,3469,3.8814708284658215,721
ENSG00000169213,RAB3B,Gene Expression,0.6090275927032958,0.0,0.0,5573,3.5695556372728796,675
ENSG00000142871,CCN1,Gene Expression,0.6076198118800462,0.0,0.0,2897,3.3545100239148913,638
ENSG00000120129,DUSP1,Gene Expression,0.6062510128301968,0.0,0.0,7986,7.567046382838118,922
ENSG00000065154,OAT,Gene Expression,0.6053639464026709,0.0,0.0,6262,4.809435317892112,812
ENSG00000163431,LMOD1,Gene Expression,0.6050857680638831,0.0,0.0,2386,2.768674837857985,586
ENSG00000170482,SLC23A1,Gene Expression,0.6050340269385664,0.0,0.0,826,0.6386674754926278,244
ENSG00000151726,ACSL1,Gene Expression,0.6046543907083353,0.0,0.0,6243,3.7494300256435027,718
ENSG00000189334,S100A14,Gene Expression,0.6035784403648812,0.0,0.0,3227,2.7676742133295913,611
ENSG00000134193,REG4,Gene Expression,0.6034110335413236,0.0,0.0,9316,5.388288796481538,794
ENSG00000141434,MEP1B,Gene Expression,0.6024250528340133,0.0,0.0,1230,0.9784665650786332,293
ENSG00000166391,MOGAT2,Gene Expression,0.6018437849345148,0.0,0.0,1256,0.961154319195446,304
ENSG00000164107,HAND2,Gene Expression,0.5970766590352965,0.0,0.0,858,0.9908455203019816,306
ENSG00000090382,LYZ,Gene Expression,0.5969353247917812,0.0,0.0,7487,9.191506742114056,735
ENSG00000125148,MT2A,Gene Expression,0.5963332177153349,0.0,0.0,19830,17.078677064683617,967
ENSG00000021826,CPS1,Gene Expression,0.5943856353475879,0.0,0.0,1856,1.4357727644297709,375
ENSG00000135220,UGT2A3,Gene Expression,0.5940106691710717,0.0,0.0,1060,0.8077663004304987,256
ENSG00000169876,MUC17,Gene Expression,0.5936154509928964,0.0,0.0,714,0.6132125822602799,240
ENSG00000011465,DCN,Gene Expression,0.5933591693111638,0.0,0.0,7059,8.409020018478497,857
ENSG00000102837,OLFM4,Gene Expression,0.5930749652713087,0.0,0.0,1910,1.9057109233472609,304
ENSG00000142798,HSPG2,Gene Expression,0.5922146626759501,0.0,0.0,5324,5.3741917464096325,844
ENSG00000107796,ACTA2,Gene Expression,0.5919740200102851,0.0,0.0,14325,16.47968630816256,926
ENSG00000066230,SLC9A3,Gene Expression,0.5910161276889943,0.0,0.0,1102,0.858897926394576,273
ENSG00000198734,F5,Gene Expression,0.5908744583324914,0.0,0.0,4771,2.727936028172529,638
ENSG00000142173,COL6A2,Gene Expression,0.5901046057986525,0.0,0.0,6224,6.731548999302702,858
ENSG00000125820,NKX2-2,Gene Expression,0.5888838988025406,0.0,0.0,3890,3.3171019454427113,655
ENSG00000115593,SMYD1,Gene Expression,0.5875782928680476,0.0,0.0,398,0.4592244484902379,204
ENSG00000109610,SOD3,Gene Expression,0.587420395590151,0.0,0.0,2533,2.9031230520064915,665
ENSG00000185000,DGAT1,Gene Expression,0.5873309521869792,0.0,0.0,2155,1.641541609542131,470
ENSG00000162761,LMX1A,Gene Expression,0.5872868476956847,0.0,0.0,4562,2.7651435555481,636
ENSG00000187479,C11orf96,Gene Expression,0.5870523072145631,0.0,0.0,2825,2.9979203857642447,679
ENSG00000145423,SFRP2,Gene Expression,0.584049125511945,0.0,0.0,953,1.1778594475231396,297
ENSG00000006747,SCIN,Gene Expression,0.5840109753269938,0.0,0.0,1090,0.8728232373603264,289
ENSG00000196923,PDLIM7,Gene Expression,0.5828451900454347,0.0,0.0,2789,3.11031553687236,695
ENSG00000130675,MNX1,Gene Expression,0.5825086649411023,0.0,0.0,6839,4.149763875421594,750
ENSG00000100889,PCK2,Gene Expression,0.581713006120945,0.0,0.0,3650,2.7326496969246,624
ENSG00000106404,CLDN15,Gene Expression,0.5809107154005783,0.0,0.0,2133,1.6813311571981464,454
ENSG00000087086,FTL,Gene Expression,0.5808588376308035,0.0,0.0,26316,21.695717907951693,974
ENSG00000168477,TNXB,Gene Expression,0.5798350558244486,0.0,0.0,4649,5.715604927093147,801
ENSG00000167588,GPD1,Gene Expression,0.5793833271905394,0.0,0.0,1690,1.2521419199601462,422
ENSG00000145920,CPLX2,Gene Expression,0.5785846395574041,0.0,0.0,4336,2.61557574151828,623
ENSG00000198300,PEG3,Gene Expression,0.5785007400770024,0.0,0.0,5027,2.9615444262302715,659
ENSG00000184613,NELL2,Gene Expression,0.5783443584334118,0.0,0.0,6478,4.08642216397958,725
ENSG00000107611,CUBN,Gene Expression,0.5782401772357495,0.0,0.0,624,0.5270576448104276,221
ENSG00000100234,TIMP3,Gene Expression,0.5768387418099687,0.0,0.0,3112,3.540975880314328,725
ENSG00000166923,GREM1,Gene Expression,0.5762760306344341,0.0,0.0,3182,3.6381815782203857,637
ENSG00000015413,DPEP1,Gene Expression,0.5749133829697423,0.0,0.0,10272,7.623997951599911,868
ENSG00000155093,PTPRN2,Gene Expression,0.5745707928506186,0.0,0.0,5626,3.87017675337709,736
ENSG00000240694,PNMA2,Gene Expression,0.5731571025547413,0.0,0.0,4900,3.1330711699864207,685
ENSG00000197142,ACSL5,Gene Expression,0.5730141295995903,0.0,0.0,5469,4.215971885713134,765
ENSG00000159335,PTMS,Gene Expression,0.5728635613049039,0.0,0.0,22983,17.048921697886183,973
ENSG00000197165,SULT1A2,Gene Expression,0.5715469658550834,0.0,0.0,1260,1.0083990152057054,351
ENSG00000171476,HOPX,Gene Expression,0.569960375433913,0.0,0.0,6074,3.675012706324092,700
ENSG00000124942,AHNAK,Gene Expression,0.569322376053482,0.0,0.0,6426,6.84278559513669,923
ENSG00000145087,STXBP5L,Gene Expression,0.5690559389478901,0.0,0.0,3267,1.9013828000969906,575
ENSG00000008517,IL32,Gene Expression,0.5688738039434584,0.0,0.0,6779,5.743489459368384,822
ENSG00000143167,GPA33,Gene Expression,0.5684931119630849,0.0,0.0,941,0.784471043974168,278
ENSG00000108551,RASD1,Gene Expression,0.5677907179636125,0.0,0.0,6951,4.571064031768785,738
ENSG00000166922,SCG5,Gene Expression,0.5676342149558736,0.0,0.0,6066,3.7258327393556674,683
ENSG00000159388,BTG2,Gene Expression,0.5675561827578705,0.0,0.0,4727,4.297296613720937,814
ENSG00000112818,MEP1A,Gene Expression,0.5674417870823536,0.0,0.0,936,0.7476318546461345,277
ENSG00000275395,FCGBP,Gene Expression,0.5664728220244301,0.0,0.0,3052,2.7778687457511757,529
ENSG00000131142,CCL25,Gene Expression,0.5640123630723898,0.0,0.0,1873,1.5500492277743974,367
ENSG00000044012,GUCA2B,Gene Expression,0.5634572139710948,0.0,0.0,537,0.5004108265467643,218
ENSG00000181031,RPH3AL,Gene Expression,0.5627916496963652,0.0,0.0,7619,5.407201686464845,818
ENSG00000163618,CADPS,Gene Expression,0.561323492460521,0.0,0.0,4657,2.8978704318486317,657
ENSG00000152583,SPARCL1,Gene Expression,0.5606718902296671,0.0,0.0,2830,3.0585136392732006,736
ENSG00000183844,FAM3B,Gene Expression,0.5605982700688248,0.0,0.0,1752,1.3675252937524507,473
ENSG00000159409,CELF3,Gene Expression,0.5605201592305407,0.0,0.0,3634,2.1448150010838023,601
ENSG00000278535,DHRS11,Gene Expression,0.5598459447842618,0.0,0.0,2344,1.7212677550987954,558
ENSG00000130234,ACE2,Gene Expression,0.5593475247760884,0.0,0.0,645,0.5235269753606673,247
ENSG00000134716,CYP2J2,Gene Expression,0.5586798247565953,0.0,0.0,517,0.4067707676326983,210
ENSG00000181541,MAB21L2,Gene Expression,0.5585140261975117,0.0,0.0,1139,1.2497522849316336,452
ENSG00000182271,TMIGD1,Gene Expression,0.5575549053620401,0.0,0.0,589,0.448191831059408,213
ENSG00000257335,MGAM,Gene Expression,0.5570515991255782,0.0,0.0,1073,0.8653947402357512,275
ENSG00000060709,RIMBP2,Gene Expression,0.5551635645902336,0.0,0.0,4163,2.5803326894751306,615
ENSG00000127252,PLAAT1,Gene Expression,0.5550289875320745,0.0,0.0,2419,1.4145700139450625,507
ENSG00000113140,SPARC,Gene Expression,0.5514291659779073,0.0,0.0,7734,7.693315126143434,878
ENSG00000113296,THBS4,Gene Expression,0.550404572664038,0.0,0.0,738,0.7997318053746194,249
ENSG00000162772,ATF3,Gene Expression,0.5501187198675664,0.0,0.0,929,0.9887571110779821,318
ENSG00000163453,IGFBP7,Gene Expression,0.5497482517156467,0.0,0.0,16531,15.25696709737971,932
ENSG00000026025,VIM,Gene Expression,0.5488679335247231,0.0,0.0,10296,11.341431680233281,915
ENSG00000138030,KHK,Gene Expression,0.54883475390478,0.0,0.0,3558,2.710256882673169,653
ENSG00000177459,ERICH5,Gene Expression,0.548799507813226,0.0,0.0,2578,1.6110430984397317,540
ENSG00000135916,ITM2C,Gene Expression,0.5485554092713786,0.0,0.0,6757,5.212234479994289,855
ENSG00000148942,SLC5A12,Gene Expression,0.5480752759341316,0.0,0.0,510,0.37204924335257633,188
ENSG00000122121,XPNPEP2,Gene Expression,0.5465650053052606,0.0,0.0,760,0.618457012792514,247
ENSG00000072163,LIMS2,Gene Expression,0.5462640834685989,0.0,0.0,2426,2.8413462534992986,679
ENSG00000141505,ASGR1,Gene Expression,0.5459709021182036,0.0,0.0,3271,2.2955012089741493,610
ENSG00000092096,SLC22A17,Gene Expression,0.5452865737999172,0.0,0.0,5954,3.718542638562483,762
ENSG00000109846,CRYAB,Gene Expression,0.5451161214407565,0.0,0.0,1181,1.3702312722489935,475
ENSG00000250799,PRODH2,Gene Expression,0.5445511716370941,0.0,0.0,3204,1.9229377885284957,548
ENSG00000104327,CALB1,Gene Expression,0.5444856525852989,0.0,0.0,2346,1.438722405211874,491
ENSG00000163430,FSTL1,Gene Expression,0.5437837184397162,0.0,0.0,3020,3.3092502996802557,725
ENSG00000167617,CDC42EP5,Gene Expression,0.5429624141624088,0.0,0.0,2526,2.259280039863267,580
ENSG00000166681,BEX3,Gene Expression,0.5422544724731864,0.0,0.0,8910,6.604931057223671,881
ENSG00000250722,SELENOP,Gene Expression,0.5421034406335884,0.0,0.0,7646,6.35921388007037,868
ENSG00000132639,SNAP25,Gene Expression,0.5416127936710623,0.0,0.0,3117,1.9020289730433755,581
ENSG00000099834,CDHR5,Gene Expression,0.5414995072513462,0.0,0.0,22476,16.647610355713045,960
ENSG00000029534,ANK1,Gene Expression,0.5404888503235452,0.0,0.0,3107,1.929334336811743,566
ENSG00000104321,TRPA1,Gene Expression,0.54006261125283,0.0,0.0,3264,2.0259293840219548,579
ENSG00000173237,C11orf86,Gene Expression,0.5385335850489374,0.0,0.0,870,0.7314109633861131,268
ENSG00000147872,PLIN2,Gene Expression,0.5384476247958129,0.0,0.0,2235,1.8643723569861717,618
ENSG00000172831,CES2,Gene Expression,0.5379079327651748,0.0,0.0,2923,2.154830916820859,569
ENSG00000130643,CALY,Gene Expression,0.5372538623681743,0.0,0.0,4002,2.532202764898442,619
ENSG00000128016,ZFP36,Gene Expression,0.5365006519921764,0.0,0.0,8975,8.38260208791983,939
ENSG00000198788,MUC2,Gene Expression,0.534572559610512,0.0,0.0,1408,1.2726831383135397,329
ENSG00000099139,PCSK5,Gene Expression,0.5320898603405352,0.0,0.0,1772,1.511348731714671,457
ENSG00000149476,TKFC,Gene Expression,0.5316190849143269,0.0,0.0,3128,2.2633858006896337,653
ENSG00000163531,NFASC,Gene Expression,0.5314958146980482,0.0,0.0,4105,2.8147984623427527,715
ENSG00000213918,DNASE1,Gene Expression,0.5314402636099144,0.0,0.0,565,0.4137252286151211,249
ENSG00000170745,KCNS3,Gene Expression,0.5306209234241953,0.0,0.0,3377,2.1059748578449877,619
ENSG00000125851,PCSK2,Gene Expression,0.529028840980171,0.0,0.0,3059,1.7172285437171873,534
ENSG00000052344,PRSS8,Gene Expression,0.5289079830479161,0.0,0.0,875,0.6730768284768434,264
ENSG00000171227,TMEM37,Gene Expression,0.5286999347623731,0.0,0.0,1291,1.031102900000664,376
ENSG00000129514,FOXA1,Gene Expression,0.5286516050948998,0.0,0.0,3957,2.3293390682089576,660
ENSG00000155052,CNTNAP5,Gene Expression,0.5286264165678622,0.0,0.0,2275,1.3871096417464894,512
ENSG00000075624,ACTB,Gene Expression,0.5285796784230861,0.0,0.0,20234,19.07811316633172,965
ENSG00000106624,AEBP1,Gene Expression,0.5284548647783508,0.0,0.0,3625,3.695129414489562,746
ENSG00000137801,THBS1,Gene Expression,0.5284367080630117,0.0,0.0,1699,1.886000434076005,548
ENSG00000072110,ACTN1,Gene Expression,0.5280393070688237,0.0,0.0,3746,3.4850371183214435,812
ENSG00000112936,C7,Gene Expression,0.5279307841924792,0.0,0.0,3977,4.0223779015575305,733
ENSG00000168542,COL3A1,Gene Expression,0.5277691167236307,0.0,0.0,14081,14.870586873329563,935
ENSG00000104936,DMPK,Gene Expression,0.5272305207284635,0.0,0.0,2479,2.3897371998601478,703
ENSG00000256162,SMLR1,Gene Expression,0.5270312961106485,0.0,0.0,584,0.4557868727613773,244
ENSG00000144191,CNGA3,Gene Expression,0.5269410054291083,0.0,0.0,2586,1.4902416731232626,524
ENSG00000178573,MAF,Gene Expression,0.5264288208098509,0.0,0.0,3682,3.2508009011543573,725
ENSG00000172023,REG1B,Gene Expression,0.526014486129003,0.0,0.0,951,1.0725383943205955,202
ENSG00000164692,COL1A2,Gene Expression,0.5257325843568984,0.0,0.0,12807,14.151935985028926,939
ENSG00000010404,IDS,Gene Expression,0.5255796886970333,0.0,0.0,10643,7.817134373190381,939
ENSG00000166869,CHP2,Gene Expression,0.5255756804004112,0.0,0.0,1077,0.8288202911174566,279
ENSG00000151552,QDPR,Gene Expression,0.5255188585557312,0.0,0.0,6082,4.410767375316441,801
ENSG00000073605,GSDMB,Gene Expression,0.5249919193185578,0.0,0.0,1405,1.2089488260093832,459
ENSG00000010310,GIPR,Gene Expression,0.5245633029033064,0.0,0.0,3167,1.905855919106706,593
ENSG00000168955,TM4SF20,Gene Expression,0.5244102771729845,0.0,0.0,834,0.7275845118485673,252
ENSG00000197273,GUCA2A,Gene Expression,0.52440756036028,0.0,0.0,907,0.7609787485902265,273
ENSG00000007516,BAIAP3,Gene Expression,0.5243430226352949,0.0,0.0,2663,1.5608065432837888,555
ENSG00000169894,MUC3A,Gene Expression,0.5243197979663986,0.0,0.0,488,0.4076464461779683,198
ENSG00000163815,CLEC3B,Gene Expression,0.5225134883249366,0.0,0.0,1769,2.3876647578120163,548
ENSG00000099994,SUSD2,Gene Expression,0.5221081808562108,0.0,0.0,596,0.5061032384860578,239
ENSG00000141753,IGFBP4,Gene Expression,0.5218844129316939,0.0,0.0,3122,3.460381063865124,776
ENSG00000213145,CRIP1,Gene Expression,0.5210706191772385,0.0,0.0,6449,5.555664432883033,872
ENSG00000166313,APBB1,Gene Expression,0.5208997866953898,0.0,0.0,5108,3.2334434569353263,719
ENSG00000162992,NEUROD1,Gene Expression,0.5201573262322644,0.0,0.0,2701,1.8597740493501214,591
ENSG00000090402,SI,Gene Expression,0.5197061398771757,0.0,0.0,792,0.5714131847660869,243
ENSG00000077942,FBLN1,Gene Expression,0.5194104619944232,0.0,0.0,4473,4.940534482101852,784
ENSG00000163520,FBLN2,Gene Expression,0.5183388343972607,0.0,0.0,922,1.183117877445527,352
ENSG00000076706,MCAM,Gene Expression,0.5176056659733933,0.0,0.0,1847,2.1179444367748514,602
ENSG00000142661,MYOM3,Gene Expression,0.516943114992412,0.0,0.0,2285,1.311450709339011,513
ENSG00000147804,SLC39A4,Gene Expression,0.5166285534831425,0.0,0.0,1574,1.2113376327863554,500
ENSG00000072041,SLC6A15,Gene Expression,0.5163949056283704,0.0,0.0,2158,1.2429759024709728,504
ENSG00000149782,PLCB3,Gene Expression,0.5159063079238826,0.0,0.0,2098,1.7646157188732308,551
ENSG00000265972,TXNIP,Gene Expression,0.5149585600688353,0.0,0.0,8573,6.413443703680612,915
ENSG00000143248,RGS5,Gene Expression,0.5149205434427249,0.0,0.0,3004,2.3523618393796375,673
ENSG00000106809,OGN,Gene Expression,0.5146712214006051,0.0,0.0,1307,1.5252134196007023,495
ENSG00000160460,SPTBN4,Gene Expression,0.5142658004622467,0.0,0.0,3236,2.2571490660560887,594
ENSG00000111404,RERGL,Gene Expression,0.51368189251239,0.0,0.0,184,0.25714047573926674,97
ENSG00000176771,NCKAP5,Gene Expression,0.5120340812429018,0.0,0.0,5154,3.1747583641785986,736
ENSG00000142583,SLC2A5,Gene Expression,0.511043441789319,0.0,0.0,1660,1.2078491144818886,475
ENSG00000149418,ST14,Gene Expression,0.5109314553636104,0.0,0.0,1808,1.4802824932051977,510
ENSG00000113657,DPYSL3,Gene Expression,0.5107571423133781,0.0,0.0,1995,1.9999005121415148,646
ENSG00000115474,KCNJ13,Gene Expression,0.5105870065247501,0.0,0.0,1118,0.8965515264601489,301
