Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000162761,LMX1A,Gene Expression,0.6593839164812024,0.0,0.0,6376,2.2747150040939257,674
ENSG00000152932,RAB3C,Gene Expression,0.6592129129180663,0.0,0.0,7520,2.846162331476609,716
ENSG00000197766,CFD,Gene Expression,0.6591807505001932,0.0,0.0,3844,4.004783083318563,799
ENSG00000143878,RHOB,Gene Expression,0.6575729601538722,0.0,0.0,6089,5.116137960603165,1004
ENSG00000184613,NELL2,Gene Expression,0.6548291814222982,0.0,0.0,7160,2.59844840590304,732
ENSG00000141753,IGFBP4,Gene Expression,0.6482035003986473,0.0,0.0,3102,2.862472993933688,838
ENSG00000143196,DPT,Gene Expression,0.6474001156154351,0.0,0.0,1535,1.5380553662293073,509
ENSG00000122786,CALD1,Gene Expression,0.6471645994500174,0.0,0.0,11372,8.741184085013261,1065
ENSG00000198734,F5,Gene Expression,0.6438847635216131,0.0,0.0,4918,1.8493877212074845,633
ENSG00000106624,AEBP1,Gene Expression,0.6436624369105671,0.0,0.0,4416,4.543144574722249,892
ENSG00000011465,DCN,Gene Expression,0.6371943337849064,0.0,0.0,7073,6.790684901836368,1021
ENSG00000076706,MCAM,Gene Expression,0.6342241245856034,0.0,0.0,2602,2.442501862677824,704
ENSG00000095637,SORBS1,Gene Expression,0.6315221349961304,0.0,0.0,2883,2.626773531951576,749
ENSG00000155093,PTPRN2,Gene Expression,0.6314554802607216,0.0,0.0,6556,2.344807592046793,704
ENSG00000163815,CLEC3B,Gene Expression,0.6278491631017143,0.0,0.0,1586,1.6169488219407413,535
ENSG00000076554,TPD52,Gene Expression,0.6270185273508235,0.0,0.0,8833,3.154325579310498,791
ENSG00000035862,TIMP2,Gene Expression,0.6258850648551822,0.0,0.0,3227,3.1403873643319042,893
ENSG00000142089,IFITM3,Gene Expression,0.6245019597922526,0.0,0.0,4748,4.19121645315937,977
ENSG00000006611,USH1C,Gene Expression,0.6244860984432121,0.0,0.0,6358,2.0782246932586,690
ENSG00000159403,C1R,Gene Expression,0.6198886762331453,0.0,0.0,5514,5.329983710917707,981
ENSG00000109610,SOD3,Gene Expression,0.61945533961405,0.0,0.0,3420,3.323128052057462,885
ENSG00000102109,PCSK1N,Gene Expression,0.6189666499614462,0.0,0.0,5282,2.1866487769963543,686
ENSG00000113140,SPARC,Gene Expression,0.6145764555641379,0.0,0.0,5675,5.045882487546543,1010
ENSG00000164822,DEFA6,Gene Expression,0.608742765178817,0.0,0.0,486,0.6437386732943742,129
ENSG00000154553,PDLIM3,Gene Expression,0.6079022734807873,0.0,0.0,2134,1.965960944877682,665
ENSG00000108821,COL1A1,Gene Expression,0.6072088065929759,0.0,0.0,3886,3.9211028621380204,884
ENSG00000167641,PPP1R14A,Gene Expression,0.6068810140303156,0.0,0.0,2017,1.9650246039096408,647
ENSG00000187164,SHTN1,Gene Expression,0.6053395408614075,0.0,0.0,7322,2.644590424293858,763
ENSG00000164816,DEFA5,Gene Expression,0.6048437343089639,0.0,0.0,1217,1.640745980756335,226
ENSG00000170421,KRT8,Gene Expression,0.6042566096441404,0.0,0.0,12489,4.322368758612442,899
ENSG00000197321,SVIL,Gene Expression,0.6041313651265864,0.0,0.0,1247,1.129527290274026,473
ENSG00000166923,GREM1,Gene Expression,0.6030831440094795,0.0,0.0,2254,2.3507379138072984,547
ENSG00000060709,RIMBP2,Gene Expression,0.5984501254142917,0.0,0.0,5835,2.1281567034715776,695
ENSG00000168477,TNXB,Gene Expression,0.5962019927661515,0.0,0.0,4230,4.043507097426486,896
ENSG00000169213,RAB3B,Gene Expression,0.5946639169928615,0.0,0.0,5459,1.9444220762661824,686
ENSG00000166482,MFAP4,Gene Expression,0.5944307807820917,0.0,0.0,2129,2.1673886264707583,694
ENSG00000189058,APOD,Gene Expression,0.5925252604558707,0.0,0.0,7327,4.661076525406867,860
ENSG00000164107,HAND2,Gene Expression,0.5919133405191375,0.0,0.0,849,0.7524270404201497,341
ENSG00000135447,PPP1R1A,Gene Expression,0.5907692673324171,0.0,0.0,792,0.6674777426114206,342
ENSG00000072163,LIMS2,Gene Expression,0.5882828798495249,0.0,0.0,2185,1.9763120306265822,725
ENSG00000130675,MNX1,Gene Expression,0.5873227165063011,0.0,0.0,6193,1.9551213474513802,676
ENSG00000145423,SFRP2,Gene Expression,0.5869636627743118,0.0,0.0,1136,1.2644289166456524,412
ENSG00000163497,FEV,Gene Expression,0.5867066764737406,0.0,0.0,4914,1.738160290828399,642
ENSG00000148671,ADIRF,Gene Expression,0.5863102309660967,0.0,0.0,2946,2.7970814497892866,766
ENSG00000101447,FAM83D,Gene Expression,0.5862620364907959,0.0,0.0,1158,1.1039103397453183,391
ENSG00000123358,NR4A1,Gene Expression,0.5832238721773939,0.0,0.0,4702,4.244403859799507,963
ENSG00000176771,NCKAP5,Gene Expression,0.5817730644692626,0.0,0.0,7400,2.600107865275796,753
ENSG00000129116,PALLD,Gene Expression,0.5816964661046091,0.0,0.0,1879,1.7474858176011652,638
ENSG00000100234,TIMP3,Gene Expression,0.5809814222988002,0.0,0.0,3701,3.1119260472790513,904
ENSG00000164093,PITX2,Gene Expression,0.578226305047358,0.0,0.0,4340,1.2735773263758203,588
ENSG00000145087,STXBP5L,Gene Expression,0.5781453102555343,0.0,0.0,4417,1.4668357666073928,617
ENSG00000116299,KIAA1324,Gene Expression,0.5781394829756771,0.0,0.0,4781,1.5102703254504162,620
ENSG00000029534,ANK1,Gene Expression,0.5776501001611829,0.0,0.0,4729,1.4049905942228575,608
ENSG00000077157,PPP1R12B,Gene Expression,0.5776005380583182,0.0,0.0,4124,3.343336201316502,930
ENSG00000187479,C11orf96,Gene Expression,0.5766795511028789,0.0,0.0,3055,2.970593594922037,752
ENSG00000163453,IGFBP7,Gene Expression,0.575595939358578,0.0,0.0,16241,12.341916720630083,1077
ENSG00000129514,FOXA1,Gene Expression,0.574575371672522,0.0,0.0,4163,1.3637275244206646,599
ENSG00000163618,CADPS,Gene Expression,0.5734749064800881,0.0,0.0,4976,1.7302568595303591,666
ENSG00000089356,FXYD3,Gene Expression,0.5731991073546551,0.0,0.0,4183,1.5945960979963987,651
ENSG00000054356,PTPRN,Gene Expression,0.5723764677918698,0.0,0.0,6096,1.9621287050229266,699
ENSG00000107317,PTGDS,Gene Expression,0.5692891463864526,0.0,0.0,1694,1.5473606833970166,571
ENSG00000118523,CCN2,Gene Expression,0.569026085808489,0.0,0.0,4862,4.796774060893525,948
ENSG00000163430,FSTL1,Gene Expression,0.5685323271964268,0.0,0.0,2520,2.4467855520968267,823
ENSG00000142871,CCN1,Gene Expression,0.5671474129735485,0.0,0.0,3584,3.5007461292666884,860
ENSG00000137726,FXYD6,Gene Expression,0.5653091101442831,0.0,0.0,1578,1.356041180410352,602
ENSG00000115461,IGFBP5,Gene Expression,0.5651634173294625,0.0,0.0,3672,3.3206852006887115,923
ENSG00000015413,DPEP1,Gene Expression,0.5648106082360363,0.0,0.0,4221,1.4019794568898072,617
ENSG00000104435,STMN2,Gene Expression,0.5635065000642415,0.0,0.0,4520,1.2995354128823735,586
ENSG00000130643,CALY,Gene Expression,0.5618133180809521,0.0,0.0,4315,1.3371292470771576,607
ENSG00000100097,LGALS1,Gene Expression,0.5601332594431206,0.0,0.0,1896,1.713947637222289,726
ENSG00000010310,GIPR,Gene Expression,0.5583445933716104,0.0,0.0,4696,1.7779954570926657,661
ENSG00000115593,SMYD1,Gene Expression,0.5576284698764086,0.0,0.0,342,0.304014295900596,164
ENSG00000139219,COL2A1,Gene Expression,0.5570629281032589,0.0,0.0,1643,0.4116573511138575,344
ENSG00000166165,CKB,Gene Expression,0.5566779451204592,0.0,0.0,6822,3.5513358341605312,899
ENSG00000155052,CNTNAP5,Gene Expression,0.5564984048031212,0.0,0.0,4019,1.3176121843010948,608
ENSG00000171747,LGALS4,Gene Expression,0.5564049121024177,0.0,0.0,5037,1.5768781827490403,651
ENSG00000145936,KCNMB1,Gene Expression,0.5549612733683026,0.0,0.0,762,0.7203034478647884,308
ENSG00000142156,COL6A1,Gene Expression,0.5520995675111945,0.0,0.0,1886,1.767422481626147,734
ENSG00000213213,CCDC183,Gene Expression,0.550657929257789,0.0,0.0,4494,1.540226775180112,639
ENSG00000157613,CREB3L1,Gene Expression,0.5505532960963561,0.0,0.0,5146,1.7935358916066515,691
ENSG00000145824,CXCL14,Gene Expression,0.5491788556025091,0.0,0.0,735,0.8558157350281604,313
ENSG00000182534,MXRA7,Gene Expression,0.5487385054110476,0.0,0.0,3527,3.1471165344848577,967
ENSG00000166922,SCG5,Gene Expression,0.5482399730789643,0.0,0.0,4498,1.3769561462026094,616
ENSG00000240694,PNMA2,Gene Expression,0.5471061672758225,0.0,0.0,5044,1.814675769018707,697
ENSG00000182795,C1orf116,Gene Expression,0.5470589981377906,0.0,0.0,3665,1.096797754708839,574
ENSG00000177459,ERICH5,Gene Expression,0.5450521283770529,0.0,0.0,3968,1.349726166929461,607
ENSG00000125730,C3,Gene Expression,0.5444841166031934,0.0,0.0,2452,2.3665379369399107,701
ENSG00000023902,PLEKHO1,Gene Expression,0.5431505673740793,0.0,0.0,1220,1.065537156304388,525
ENSG00000176046,NUPR1,Gene Expression,0.5428218889624448,0.0,0.0,2241,2.24893224455486,790
ENSG00000100079,LGALS2,Gene Expression,0.540648358115617,0.0,0.0,2376,0.6315759574912684,439
ENSG00000152583,SPARCL1,Gene Expression,0.5403038654506228,0.0,0.0,2218,2.038310808888934,760
ENSG00000167642,SPINT2,Gene Expression,0.5387043466691863,0.0,0.0,5488,1.777665352364525,703
ENSG00000166147,FBN1,Gene Expression,0.5382117153977252,0.0,0.0,1871,1.8679826762696636,694
ENSG00000155368,DBI,Gene Expression,0.537878170338579,0.0,0.0,7786,2.355789418140292,793
ENSG00000142798,HSPG2,Gene Expression,0.536836875580752,0.0,0.0,4638,3.834641576717666,974
ENSG00000006128,TAC1,Gene Expression,0.5347506474492976,0.0,0.0,4590,1.338382034313817,607
ENSG00000141505,ASGR1,Gene Expression,0.5293890771987004,0.0,0.0,4177,1.473716362586375,616
ENSG00000178177,LCORL,Gene Expression,0.5287596327898241,0.0,0.0,3594,1.2631266799083924,609
ENSG00000024422,EHD2,Gene Expression,0.5284561930849059,0.0,0.0,1687,1.5634721459744243,708
ENSG00000167779,IGFBP6,Gene Expression,0.5278755071027613,0.0,0.0,2738,2.67668640419844,818
ENSG00000198417,MT1F,Gene Expression,0.5272688217349253,0.0,0.0,4109,1.2785428261287495,597
ENSG00000167183,PRR15L,Gene Expression,0.5255945757358546,0.0,0.0,3243,1.0466813663421062,565
ENSG00000087245,MMP2,Gene Expression,0.5244607826604974,0.0,0.0,1545,1.758937002051452,623
ENSG00000109846,CRYAB,Gene Expression,0.52335339012898,0.0,0.0,1588,1.5529065646269904,632
ENSG00000163359,COL6A3,Gene Expression,0.5214523273404591,0.0,0.0,2079,1.987965281465512,742
ENSG00000125144,MT1G,Gene Expression,0.5210484078575945,0.0,0.0,2057,0.5698332507346644,388
ENSG00000175130,MARCKSL1,Gene Expression,0.5207926902128774,0.0,0.0,5656,1.9267375151533566,739
ENSG00000134871,COL4A2,Gene Expression,0.5173969624366136,0.0,0.0,2156,2.0363293350274443,752
ENSG00000204128,C2orf72,Gene Expression,0.516495577795814,0.0,0.0,2980,1.0234992187604308,554
ENSG00000137642,SORL1,Gene Expression,0.5151720866566649,0.0,0.0,5232,1.932842515302997,731
ENSG00000076864,RAP1GAP,Gene Expression,0.5138397779731473,0.0,0.0,3472,1.2123974174910706,597
ENSG00000113196,HAND1,Gene Expression,0.5136210113288385,0.0,0.0,392,0.33444712396632803,186
ENSG00000250799,PRODH2,Gene Expression,0.5084246482635437,0.0,0.0,3592,1.1206880992108346,583
ENSG00000173826,KCNH6,Gene Expression,0.5081479344665838,0.0,0.0,3005,0.9400894291052172,545
ENSG00000198624,CCDC69,Gene Expression,0.5073821327434601,0.0,0.0,1057,0.9452156357138213,490
ENSG00000149218,ENDOD1,Gene Expression,0.5065289631273586,0.0,0.0,5611,2.1875953381822337,773
ENSG00000125820,NKX2-2,Gene Expression,0.5062648220286055,0.0,0.0,2346,0.9115973533168996,551
ENSG00000159409,CELF3,Gene Expression,0.5040003810915344,0.0,0.0,3735,1.3182541054479933,609
ENSG00000178695,KCTD12,Gene Expression,0.502528479228864,0.0,0.0,17296,6.448302760919615,1035
ENSG00000095932,SMIM24,Gene Expression,0.5020156498404036,0.0,0.0,2745,0.916531899663305,538
ENSG00000144191,CNGA3,Gene Expression,0.5003862270153218,0.0,0.0,3319,1.089115155410521,597
ENSG00000160307,S100B,Gene Expression,0.496455952704926,0.0,0.0,1128,1.1536523075958123,362
ENSG00000090006,LTBP4,Gene Expression,0.4879801764779647,0.0,0.0,6527,5.172685901018886,1028
ENSG00000125740,FOSB,Gene Expression,0.4849400236040939,0.0,0.0,1209,1.161579347371114,443
ENSG00000160460,SPTBN4,Gene Expression,0.4847582748911186,0.0,0.0,4015,1.4553591368559498,661
ENSG00000110318,CEP126,Gene Expression,0.4841453087362337,0.0,0.0,3601,1.4208450928961842,664
ENSG00000122012,SV2C,Gene Expression,0.48224551684653677,0.0,0.0,2929,1.0672053529211587,586
ENSG00000154734,ADAMTS1,Gene Expression,0.481735691645966,0.0,0.0,1866,1.7190341025902698,712
ENSG00000134240,HMGCS2,Gene Expression,0.48157382740570465,0.0,0.0,2306,0.9758381101115441,554
ENSG00000011347,SYT7,Gene Expression,0.48069548712874655,0.0,0.0,3738,1.376043214550318,638
ENSG00000166016,ABTB2,Gene Expression,0.47973124416414376,0.0,0.0,5108,1.7960613309603601,692
ENSG00000125851,PCSK2,Gene Expression,0.47963495456005906,0.0,0.0,4027,1.4268561983000738,646
ENSG00000072110,ACTN1,Gene Expression,0.4795034144463865,0.0,0.0,3742,2.5110493420062645,884
ENSG00000136883,KIF12,Gene Expression,0.4775775848534485,0.0,0.0,3033,1.0639713047866177,582
ENSG00000129538,RNASE1,Gene Expression,0.4774856234455198,0.0,0.0,1513,1.503267866857299,596
ENSG00000165556,CDX2,Gene Expression,0.4774246875141194,0.0,0.0,2851,0.9595164315889445,569
ENSG00000196090,PTPRT,Gene Expression,0.4772914843722181,0.0,0.0,1629,0.42466767889470336,391
ENSG00000198794,SCAMP5,Gene Expression,0.4770669444638288,0.0,0.0,3085,1.108865099145985,597
ENSG00000106089,STX1A,Gene Expression,0.4739454710397705,0.0,0.0,3220,1.0916041686134905,598
ENSG00000166831,RBPMS2,Gene Expression,0.4736279097221705,0.0,0.0,680,0.605816566891512,320
ENSG00000197256,KANK2,Gene Expression,0.4734157352337399,0.0,0.0,1567,1.4201562493363002,692
ENSG00000127831,VIL1,Gene Expression,0.4729593857655624,0.0,0.0,2622,0.8344613652046526,521
ENSG00000211592,IGKC,Gene Expression,0.47226988472230963,0.0,0.0,6623,5.320423090305029,655
ENSG00000104936,DMPK,Gene Expression,0.47055997659053267,0.0,0.0,3435,2.480897020804514,912
ENSG00000179673,RPRML,Gene Expression,0.4702463806220092,0.0,0.0,2517,0.7939341550065193,520
ENSG00000162545,CAMK2N1,Gene Expression,0.4699200813604402,0.0,0.0,4937,1.9169245582877847,752
ENSG00000117602,RCAN3,Gene Expression,0.4697722437716813,0.0,0.0,4001,1.4193031292740796,669
ENSG00000145920,CPLX2,Gene Expression,0.46955471192023834,0.0,0.0,2820,0.9565459761187308,558
ENSG00000106261,ZKSCAN1,Gene Expression,0.4694425467044845,0.0,0.0,5225,1.8528359410277602,734
ENSG00000106809,OGN,Gene Expression,0.4670339718649217,0.0,0.0,1735,1.7472314237876823,708
ENSG00000101076,HNF4A,Gene Expression,0.4669295469982127,0.0,0.0,2940,0.9657882840275807,568
ENSG00000120129,DUSP1,Gene Expression,0.4666395254892684,0.0,0.0,6386,4.773637307673936,1020
ENSG00000276644,DACH1,Gene Expression,0.4663936857292699,0.0,0.0,3461,1.3201457604052775,634
ENSG00000073350,LLGL2,Gene Expression,0.46543845704138953,0.0,0.0,3349,1.1669408079669887,616
ENSG00000159840,ZYX,Gene Expression,0.4654002923529161,0.0,0.0,1529,1.3782805900757964,668
ENSG00000170745,KCNS3,Gene Expression,0.4650970038244345,0.0,0.0,2409,1.0309902085518412,603
ENSG00000132437,DDC,Gene Expression,0.4650841755900471,0.0,0.0,2038,0.674542404892802,508
ENSG00000139329,LUM,Gene Expression,0.46351679962559755,0.0,0.0,2232,2.126620782501898,763
ENSG00000162992,NEUROD1,Gene Expression,0.4630040154684434,0.0,0.0,2582,0.8874988228999428,546
ENSG00000213145,CRIP1,Gene Expression,0.46288662693239924,0.0,0.0,2693,2.248630461958797,806
ENSG00000272573,MUSTN1,Gene Expression,0.46224448754126723,0.0,0.0,1690,1.4237149743147919,560
ENSG00000108551,RASD1,Gene Expression,0.46210008877244885,0.0,0.0,4045,1.400189513507588,663
ENSG00000128016,ZFP36,Gene Expression,0.4614442040407082,0.0,0.0,4274,3.243096062042161,970
ENSG00000107954,NEURL1,Gene Expression,0.461283949319412,0.0,0.0,2559,0.8379914443190445,529
ENSG00000124839,RAB17,Gene Expression,0.4612430515504191,0.0,0.0,2509,0.8102068686094747,529
ENSG00000133800,LYVE1,Gene Expression,0.46030003286122056,0.0,0.0,689,0.7012348187472445,339
ENSG00000007516,BAIAP3,Gene Expression,0.46021850738960324,0.0,0.0,2902,0.9519763975741357,563
ENSG00000140682,TGFB1I1,Gene Expression,0.4595136107549067,0.0,0.0,1508,1.2995180346010389,676
ENSG00000132639,SNAP25,Gene Expression,0.45807948931623577,0.0,0.0,3698,1.4003441304650301,636
ENSG00000149596,JPH2,Gene Expression,0.45730619049098925,0.0,0.0,630,0.5979579525233334,323
ENSG00000140545,MFGE8,Gene Expression,0.4567887778687645,0.0,0.0,1624,1.5727968532478063,684
ENSG00000163520,FBLN2,Gene Expression,0.45666051234212296,0.0,0.0,1142,1.190552452476036,544
ENSG00000248485,PCP4L1,Gene Expression,0.45641060258854305,0.0,0.0,256,0.22437670464079698,163
ENSG00000105290,APLP1,Gene Expression,0.45637348220509416,0.0,0.0,2369,0.7471451993975131,514
ENSG00000018625,ATP1A2,Gene Expression,0.4555287869199323,0.0,0.0,766,0.7090793999418336,390
ENSG00000181885,CLDN7,Gene Expression,0.4541374888386549,0.0,0.0,3137,1.0269958378483788,565
ENSG00000109472,CPE,Gene Expression,0.4539708885930653,0.0,0.0,11796,4.747343407535147,1001
ENSG00000109062,SLC9A3R1,Gene Expression,0.45140548898937916,0.0,0.0,3561,1.1494131206099625,632
ENSG00000152954,NRSN1,Gene Expression,0.45065740738869225,0.0,0.0,1295,0.3541072964927859,378
ENSG00000091436,MAP3K20,Gene Expression,0.45047318703348116,0.0,0.0,1010,0.855832567847503,514
ENSG00000107130,NCS1,Gene Expression,0.45002180047796014,0.0,0.0,752,0.7026672053510685,380
ENSG00000171476,HOPX,Gene Expression,0.4490593106213431,0.0,0.0,3703,1.3104487169543007,647
ENSG00000170419,VSTM2A,Gene Expression,0.44874458711568666,0.0,0.0,1500,0.41857041327351263,382
ENSG00000137700,SLC37A4,Gene Expression,0.4484841155398868,0.0,0.0,3551,1.2100192441432254,629
ENSG00000059915,PSD,Gene Expression,0.44785661004919725,0.0,0.0,1794,1.0055479441096578,627
ENSG00000174348,PODN,Gene Expression,0.44784246658316,0.0,0.0,939,1.0651965739658347,503
ENSG00000151726,ACSL1,Gene Expression,0.44761548222710906,0.0,0.0,6040,1.8086286437511627,746
ENSG00000135333,EPHA7,Gene Expression,0.4475800695560309,0.0,0.0,390,0.264520602550646,258
ENSG00000106366,SERPINE1,Gene Expression,0.44694533275814063,0.0,0.0,443,0.44430582490521087,220
ENSG00000111057,KRT18,Gene Expression,0.44655189985271565,0.0,0.0,2816,0.9055611218241161,567
ENSG00000138080,EMILIN1,Gene Expression,0.44545267355289925,0.0,0.0,1371,1.1642401108201181,618
ENSG00000244405,ETV5,Gene Expression,0.44532896157702156,0.0,0.0,3425,1.0680401483741808,606
ENSG00000169507,SLC38A11,Gene Expression,0.4452002875128157,0.0,0.0,2021,0.7140536388039594,537
ENSG00000126562,WNK4,Gene Expression,0.4440135328058752,0.0,0.0,2630,0.8224688949048188,538
ENSG00000198944,SOWAHA,Gene Expression,0.442186620993057,0.0,0.0,2064,0.6036391936824879,483
ENSG00000266714,MYO15B,Gene Expression,0.44211742158210254,0.0,0.0,7879,2.890209541279289,884
ENSG00000137273,FOXF2,Gene Expression,0.4418461537860192,0.0,0.0,332,0.3012260492497493,188
ENSG00000184117,NIPSNAP1,Gene Expression,0.44152974285676616,0.0,0.0,2585,0.9866777853812875,609
ENSG00000158887,MPZ,Gene Expression,0.44145322005725973,0.0,0.0,1188,0.972291223596287,473
ENSG00000198959,TGM2,Gene Expression,0.44066924820798986,0.0,0.0,1120,0.9330458878436071,495
ENSG00000182326,C1S,Gene Expression,0.4400897675676775,0.0,0.0,1817,1.7211391433950047,737
ENSG00000214338,SOGA3,Gene Expression,0.4396364800566028,0.0,0.0,2762,0.9188643992357206,574
ENSG00000203972,GLYATL3,Gene Expression,0.4395742734323255,0.0,0.0,2168,0.7146500903923706,515
ENSG00000182492,BGN,Gene Expression,0.4381016261086473,0.0,0.0,2260,1.9114332889063792,763
ENSG00000099622,CIRBP,Gene Expression,0.43707503366405986,0.0,0.0,23122,9.957320607259692,1102
ENSG00000106483,SFRP4,Gene Expression,0.4356989398177998,0.0,0.0,963,1.0398919111028173,460
ENSG00000118804,STBD1,Gene Expression,0.434528495490685,0.0,0.0,3298,1.098728947765048,623
ENSG00000160789,LMNA,Gene Expression,0.43354210274388283,0.0,0.0,3124,2.454482108523172,940
ENSG00000158747,NBL1,Gene Expression,0.43352544874361815,0.0,0.0,1609,1.5074461365715706,709
ENSG00000154144,TBRG1,Gene Expression,0.4331567370354409,0.0,0.0,4910,2.010961507119437,795
ENSG00000185650,ZFP36L1,Gene Expression,0.4328029022350086,0.0,0.0,1589,1.4058227005556696,707
ENSG00000144406,UNC80,Gene Expression,0.43252307754331576,0.0,0.0,1980,0.6772136717746092,515
ENSG00000167996,FTH1,Gene Expression,0.4315047964851373,0.0,0.0,13515,9.087983657046095,1108
ENSG00000112936,C7,Gene Expression,0.4297868912725514,0.0,0.0,3975,3.191814842501723,899
ENSG00000172379,ARNT2,Gene Expression,0.4285127265582906,0.0,0.0,2537,0.8625798340210065,560
ENSG00000134193,REG4,Gene Expression,0.42763416120801745,0.0,0.0,2388,0.7974229148572172,535
ENSG00000163499,CRYBA2,Gene Expression,0.4261898581196824,0.0,0.0,1948,0.6608646309248372,488
ENSG00000014257,ACPP,Gene Expression,0.424849786621357,0.0,0.0,1999,0.6364675121717581,489
ENSG00000124212,PTGIS,Gene Expression,0.42446625549455547,0.0,0.0,785,0.7882450410415499,433
ENSG00000108309,RUNDC3A,Gene Expression,0.42416717751447763,0.0,0.0,1830,0.6413750203517768,502
ENSG00000126106,TMEM53,Gene Expression,0.4237873759909065,0.0,0.0,2426,0.8433772020040989,559
